customer_id,customer_created_date,age_group,canton,customer_type,preferred_contact_method,lead_source
C014313,2024-04-08,25-34,VD,Private,Phone,Dealer Referral
C014314,2021-05-06,18-24,AG,Private,WhatsApp,Paid Search
C014315,2021-10-10,55-64,SZ,Private,WhatsApp,Organic Search
C014316,2021-08-29,55-64,BE,Private,Email,Organic Search
C014317,2021-10-14,45-54,ZH,Fleet,SMS,Direct
C014318,2020-06-12,25-34,AG,Private,WhatsApp,Paid Search
C014319,2023-11-13,45-54,VS,Private,Email,Organic Search
C014320,2021-02-22,45-54,SG,Business,Email,Organic Search
C014321,2021-12-14,45-54,VS,Private,WhatsApp,Dealer Referral
C014322,2021-10-22,18-24,SO,Private,Email,Social Media
C014323,2020-01-19,45-54,AG,Private,Email,Social Media
C014324,2024-01-03,55-64,GE,Private,Phone,Paid Search
C014325,2021-04-08,55-64,SG,Business,Email,Dealer Referral
C014326,2023-10-09,65+,TI,Private,Email,Social Media
C014327,2023-03-07,65+,TG,Business,SMS,Social Media
C014328,2023-04-05,35-44,VS,Private,WhatsApp,Direct
C014329,2022-09-10,65+,ZH,Private,Email,Paid Search
C014330,2024-03-07,35-44,GE,Fleet,Email,Paid Search
C014331,2020-11-27,55-64,SZ,Business,Email,Social Media
C014332,2021-07-08,25-34,ZH,Private,Email,Paid Search
C014333,2022-01-15,25-34,ZH,Business,Email,Partner
C014334,2024-01-21,35-44,TG,Private,Phone,Direct
C014335,2019-12-06,45-54,TI,Private,SMS,  dealer referral 
C014336,2023-02-25,35-44,ZH,Business,WhatsApp,Organic Search
C014337,2022-11-28,65+,GE,Business,WhatsApp,Direct
C014338,2022-11-25,45-54,ZH,Fleet,Phone,Dealer Referral
C014339,2023-04-14,25-34,AG,Private,SMS,Paid Search
C014340,2022-08-02,45-54,FR,Private,Email,Direct
C014341,2020-08-26,55-64,ZG,Private,Email,Direct
C014342,2022-10-25,25-34,VD,Private,Email,Paid Search
C014343,2022-08-15,45-54,BS,Private,Email,Paid Search
C014344,2025-04-04,25-34,BS,Business,Email,Social Media
C014345,2021-04-05,45-54,BE,Private,WhatsApp,Social Media
C014346,2023-09-02,25-34,BE,Business,Phone,Dealer Referral
C014347,2021-07-05,55-64,ZH,Private,WhatsApp,Partner
C014348,2020-07-14,35-44,ZH,Private,Phone,Paid Search
C014349,2022-11-11,25-34,ZG,Private,WhatsApp,Social Media
C014350,2023-06-10,65+,VD,Private,Phone,Paid Search
C014351,2024-01-07,65+,SG,Private,Email,Organic Search
C014352,2020-08-25,55-64,GE,Business,Phone,Organic Search
C014353,2020-06-01,55-64,FR,Private,Phone,Dealer Referral
C014354,2024-01-27,35-44,BS,Private,Email,Paid Search
C014355,2021-10-06,45-54,LU,Business,Phone,Direct
C014356,2020-05-14,55-64,BE,Private,Email,Paid Search
C014357,2021-06-16,35-44,TG,Private,SMS,Organic Search
C014358,2022-11-16,35-44,BE,Private,Phone,Social Media
C014359,2023-04-30,45-54,SO,Private,Email,Paid Search
C014360,2022-12-09,55-64,LU,Private,Email,Social Media
C014361,2024-03-22,65+,GR,Fleet,Phone,Dealer Referral
C014362,2022-08-13,35-44,VS,Business,SMS,Paid Search
C014363,2020-12-30,25-34,BE,Private,WhatsApp,Social Media
C014364,2024-06-26,35-44,ZH,Private,WhatsApp,Social Media
C014365,2020-08-24,25-34,VD,Private,WhatsApp,Direct
C014366,2020-09-24,25-34,BE,Private,Email,Social Media
C014367,2020-11-18,45-54,BL,Private,WhatsApp,Dealer Referral
C014368,2021-12-08,35-44,SG,Private,SMS,Social Media
C014369,2021-11-27,18-24,GR,Business,Email,Paid Search
C014370,2023-02-04,45-54,LU,Private,Phone,Social Media
C014371,2021-11-21,18-24,GE,Private,Email,Organic Search
C014372,2022-01-01,35-44,ZH,Private,Email,Organic Search
C014373,2022-02-09,45-54,BE,Business,Phone,Organic Search
C014374,2023-08-24,18-24,ZH,Private,Phone,Organic Search
C014375,2022-08-13,45-54,BL,Private,Email,Partner
C014376,2022-06-26,25-34,LU,Private,Email,Partner
C014377,2023-02-18,25-34,SZ,Private,WhatsApp,Organic Search
C014378,2024-03-13,25-34,SG,Private,Phone,Dealer Referral
C014379,2022-11-15,45-54,SG,Private,Phone,Paid Search
C014380,2023-02-24,35-44,BL,Private,Phone,Paid Search
C014381,2021-07-23,45-54,AG,Business,WhatsApp,Social Media
C014382,2024-05-28,35-44,TI,Private,Email,Direct
C014383,2022-08-28,35-44,ZH,Private,WhatsApp,Dealer Referral
C014384,2021-04-23,25-34,FR,Private,Phone,Dealer Referral
C014385,2023-03-30,65+,GE,Private,WhatsApp,Partner
C014386,2022-11-13,55-64,BS,Business,Email,Organic Search
C014387,2019-10-12,18-24,BE,Private,Email,Direct
C014388,2023-05-13,45-54,ZH,Private,Email,Dealer Referral
C014389,2022-08-24,35-44,ZG,Private,Email,Direct
C014390,2021-11-03,55-64,ZH,Private,SMS,Social Media
C014391,2021-09-20,45-54,ZH,Private,WhatsApp,Direct
C014392,2021-04-26,55-64,BE,Business,WhatsApp,Social Media
C014393,2021-07-23,35-44,AG,Business,WhatsApp,Dealer Referral
C014394,2024-07-16,35-44,FR,Business,Email,Paid Search
C014395,2022-09-02,55-64,VS,Private,Email,Organic Search
C014396,2022-04-05,18-24,AG,Business,SMS,Paid Search
C014397,2024-01-20,35-44,ZH,Private,Phone,Paid Search
C014398,2021-01-02,35-44,ZH,Private,Email,Social Media
C014399,2025-05-13,45-54,SG,Private,Email,Organic Search
C014400,2021-06-29,45-54,VS,Private,Email,Organic Search
C014401,2022-08-04,45-54,VD,Private,Email,Dealer Referral
C014402,2022-10-25,18-24,FR,Fleet,Email,Dealer Referral
C014403,2023-06-21,18-24,ZH,Private,Email,Paid Search
C014404,2022-12-16,45-54,GL,Private,SMS,Paid Search
C014405,2022-02-26,65+,ZH,Private,Email,Dealer Referral
C014406,2023-04-19,25-34,BL,Business,WhatsApp,Dealer Referral
C014407,2023-08-29,65+,LU,Private,Phone,Organic Search
C014408,2021-06-05,35-44,VD,Business,WhatsApp,Social Media
C014409,2022-03-17,65+,ZH,Private,Phone,Social Media
C014410,2022-12-07,25-34,FR,Private,WhatsApp,Organic Search
C014411,2022-03-19,45-54,ZG,Private,WhatsApp,Partner
C014412,2023-01-05,25-34,FR,Private,WhatsApp,Organic Search
C014413,2021-09-14,35-44,VS,Private,Phone,Organic Search
C014414,2021-06-24,45-54,ZH,Private,Email,Organic Search
C014415,2021-11-10,18-24,AG,Private,Email,Social Media
C014416,2021-08-05,65+,VS,Private,Phone,Organic Search
C014417,2021-04-10,55-64,ZH,Business,Email,Organic Search
C014418,2023-01-14,45-54,TI,Private,Phone,Organic Search
C014419,2021-12-29,25-34,TI,Private,Phone,Social Media
C014420,2022-07-03,35-44,AG,Private,Email,Direct
C014421,2022-09-24,55-64,ZH,Private,Phone,Paid Search
C014422,2021-06-30,25-34,VD,Private,Email,Paid Search
C014423,2023-11-05,55-64,ZH,Business,SMS,Social Media
C014424,2021-04-05,35-44,GR,Private,Phone,Social Media
C014425,2023-04-13,45-54,AG,Fleet,Email,Direct
C014426,2020-12-27,65+,BS,Private,Email,Organic Search
C014427,2020-04-01,55-64,ZH,Business,WhatsApp,Organic Search
C014428,2023-06-26,35-44,ZH,Business,Email,Paid Search
C014429,2021-10-25,25-34,BE,Business,SMS,Paid Search
C014430,2024-06-30,55-64,GR,Private,WhatsApp,Direct
C014431,2021-11-23,45-54,ZH,Business,Phone,Paid Search
C014432,2023-07-16,65+,ZH,Private,Phone,Dealer Referral
C014433,2025-01-13,35-44,GE,Private,Phone,Dealer Referral
C014434,2020-09-17,35-44,ZH,Private,Email,Organic Search
C014435,2025-04-16,45-54,FR,Business,Phone,Dealer Referral
C014436,2020-11-15,35-44,AR,Private,Phone,Dealer Referral
C014437,2022-10-04,35-44,FR,Private,WhatsApp,Paid Search
C014438,2023-09-06,18-24,BE,Business,Phone,Paid Search
C014439,2023-08-25,45-54,GR,Private,WhatsApp,Dealer Referral
C014440,2021-04-13,55-64,VD,Fleet,WhatsApp,Organic Search
C014441,2023-09-11,65+,NE,Business,Email,  paid search 
C014442,2022-04-22,25-34,TI,Private,WhatsApp,Dealer Referral
C014443,2024-08-27,35-44,GR,Private,Email,Organic Search
C014444,2022-11-26,18-24,ZH,Private,Phone,Paid Search
C014445,2022-06-21,25-34,ZH,Private,WhatsApp,Social Media
C014446,2022-08-24,65+,TI,Private,Phone,Direct
C014447,2023-06-01,35-44,VD,Business,WhatsApp,Dealer Referral
C014448,2021-07-23,35-44,AG,Private,Email,Partner
C014449,2021-06-05,35-44,NE,Private,WhatsApp,Dealer Referral
C014450,2020-10-03,18-24,ZH,Private,Phone,Social Media
C014451,2024-08-07,45-54,AG,Fleet,Email,Organic Search
C014452,2021-05-11,35-44,BE,Private,Email,Direct
C014453,2022-09-24,25-34,AG,Private,Phone,Direct
C014454,2019-10-22,55-64,FR,Private,Email,Direct
C014455,2022-10-02,45-54,BS,Private,SMS,Partner
C014456,2020-07-09,25-34,VS,Private,Email,Paid Search
C014457,2022-01-28,35-44,VS,Private,Phone,Dealer Referral
C014458,2024-03-02,18-24,LU,Private,SMS,Paid Search
C014459,2022-05-07,45-54,TG,Private,Phone,Organic Search
C014460,2023-02-23,25-34,TI,Private,SMS,Dealer Referral
C014461,2025-01-06,25-34,BL,Private,Phone,Partner
C014462,2024-09-30,25-34,ZH,Private,WhatsApp,Dealer Referral
C014463,2021-03-08,55-64,NE,Private,WhatsApp,Partner
C014464,2021-08-22,65+,BE,Private,WhatsApp,Social Media
C014465,2022-09-14,25-34,AG,Business,Email,Organic Search
C014466,2021-11-28,45-54,VS,Private,SMS,Paid Search
C014467,2024-08-30,35-44,VD,Private,Email,Organic Search
C014468,2025-02-22,45-54,VD,Private,Phone,Social Media
C014469,2024-09-14,55-64,NE,Private,WhatsApp,Dealer Referral
C014470,2023-04-07,25-34,BE,Private,Phone,Organic Search
C014471,2022-06-21,25-34,ZH,Private,Email,Dealer Referral
C014472,2023-05-10,35-44,VS,Private,WhatsApp,Dealer Referral
C014473,2023-11-10,25-34,FR,Private,Phone,Dealer Referral
C014474,2020-08-09,35-44,SO,Private,Email,Direct
C014475,2024-06-25,25-34,VS,Private,Email,Direct
C014476,2021-11-14,45-54,AG,Private,Email,Dealer Referral
C014477,2022-04-30,55-64,ZH,Private,Phone,Paid Search
C014478,2023-05-24,55-64,VD,Private,SMS,Social Media
C014479,2023-02-18,35-44,LU,Private,SMS,Organic Search
C014480,2023-07-17,35-44,FR,Private,WhatsApp,Organic Search
C014481,2023-06-09,35-44,BL,Private,Email,Dealer Referral
C014482,2021-03-21,35-44,ZG,Private,Email,Organic Search
C014483,2020-04-07,25-34,SG,Private,Email,  dealer referral 
C014484,2020-12-02,18-24,LU,Private,Email,Paid Search
C014485,2021-12-12,25-34,LU,Private,WhatsApp,Direct
C014486,2023-04-13,25-34,GE,Private,Email,Organic Search
C014487,2021-04-04,25-34,BE,Business,WhatsApp,Direct
C014488,2021-11-25,45-54,GL,Private,WhatsApp,Dealer Referral
C014489,2022-02-13,45-54,ZH,Private,Phone,Partner
C014490,2022-05-13,45-54,GE,Private,Email,Direct
C014491,2021-09-20,65+,TG,Private,Email,Social Media
C014492,2025-02-03,65+,ZH,Private,Phone,Paid Search
C014493,2022-09-02,25-34,ZG,Private,SMS,Partner
C014494,2024-03-21,25-34,VS,Business,Email,Dealer Referral
C014495,2022-06-03,25-34,GR,Fleet,SMS,Organic Search
C014496,2021-05-24,45-54,GR,Private,WhatsApp,Direct
C014497,2022-06-27,25-34,BL,Business,Phone,Dealer Referral
C014498,2024-09-06,65+,BE,Private,Phone,Social Media
C014499,2021-08-10,55-64,TI,Fleet,WhatsApp,Direct
C014500,2021-02-12,65+,BL,Private,WhatsApp,Direct
C014501,2022-08-12,45-54,AG,Private,Email,Direct
C014502,2022-12-28,45-54,VS,Private,Phone,Partner
C014503,2024-06-20,55-64,AG,Private,WhatsApp,Direct
C014504,2022-08-25,35-44,NE,Private,SMS,Dealer Referral
C014505,2022-08-28,35-44,BE,Business,Email,Partner
C014506,2024-01-27,25-34,ZH,Private,WhatsApp,Paid Search
C014507,2022-04-15,65+,SG,Private,SMS,Organic Search
C014508,2020-04-03,65+,ZG,Private,Email,Organic Search
C014509,2021-02-03,25-34,AG,Private,SMS,Social Media
C014510,2024-07-02,45-54,LU,Private,SMS,Organic Search
C014511,2021-08-07,65+,ZH,Business,Email,Partner
C014512,2022-10-14,25-34,LU,Private,Email,Paid Search
C014513,2023-07-20,35-44,VD,Business,WhatsApp,Dealer Referral
C014514,2022-07-12,35-44,TI,Private,Phone,Partner
C014515,2023-02-15,35-44,AR,Private,Email,Dealer Referral
C014516,2022-09-22,35-44,AG,Private,WhatsApp,Social Media
C014517,2021-10-22,55-64,ZH,Private,WhatsApp,Partner
C014518,2023-02-14,45-54,LU,Private,Phone,Direct
C014519,2023-07-03,45-54,JU,Private,Email,Direct
C014520,2022-02-19,55-64,ZH,Private,Email,Direct
C014521,2021-05-31,65+,ZH,Private,WhatsApp,Organic Search
C014522,2022-08-05,25-34,ZH,Private,Email,Dealer Referral
C014523,2020-11-03,35-44,ZH,Private,SMS,Paid Search
C014524,2023-05-15,45-54,FR,Private,SMS,Paid Search
C014525,2022-02-20,65+,BE,Private,Email,Paid Search
C014526,2020-06-21,18-24,BE,Private,WhatsApp,Dealer Referral
C014527,2021-10-27,35-44,SG,Private,WhatsApp,Paid Search
C014528,2022-08-18,25-34,LU,Private,SMS,Organic Search
C014529,2022-02-16,35-44,BE,Business,Email,Paid Search
C014530,2023-01-30,25-34,AR,Private,Phone,Organic Search
C014531,2022-06-21,25-34,VD,Private,SMS,Paid Search
C014532,2022-07-29,25-34,SO,Business,Phone,Dealer Referral
C014533,2021-02-24,25-34,SG,Private,WhatsApp,Social Media
C014534,2021-08-02,35-44,GE,Private,Phone,Paid Search
C014535,2020-10-18,18-24,VD,Private,Email,Organic Search
C014536,2024-07-13,55-64,BE,Private,Email,Organic Search
C014537,2023-12-21,35-44,BE,Business,Email,Direct
C014538,2022-05-10,25-34,NW,Business,Phone,Dealer Referral
C014539,2021-04-02,45-54,GE,Private,Email,Organic Search
C014540,2020-11-25,45-54,ZG,Private,Email,Social Media
C014541,2020-08-23,55-64,LU,Business,SMS,Organic Search
C014542,2021-06-28,25-34,SG,Private,Phone,Organic Search
C014543,2021-12-12,35-44,GE,Private,Email,Dealer Referral
C014544,2022-03-14,25-34,LU,Private,SMS,Direct
C014545,2023-01-27,55-64,GE,Private,WhatsApp,Organic Search
C014546,2024-03-19,55-64,VD,Private,Phone,Direct
C014547,2021-04-09,25-34,FR,Fleet,SMS,Organic Search
C014548,2021-07-08,35-44,AG,Private,Phone,Dealer Referral
C014549,2020-05-26,35-44,ZH,Private,WhatsApp,Dealer Referral
C014550,2023-02-15,35-44,LU,Private,Email,Paid Search
C014551,2022-12-05,35-44,SH,Private,WhatsApp,Direct
C014552,2023-04-03,45-54,ZH,Private,WhatsApp,Direct
C014553,2021-05-14,55-64,ZH,Private,WhatsApp,Direct
C014554,2021-12-20,25-34,BE,Business,SMS,Dealer Referral
C014555,2022-02-17,45-54,VS,Fleet,Email,Social Media
C014556,2022-01-02,35-44,BS,Private,WhatsApp,Paid Search
C014557,2020-02-19,25-34,AG,Private,Email,Dealer Referral
C014558,2023-01-13,25-34,BS,Private,Email,Social Media
C014559,2022-05-17,45-54,BE,Private,Phone,Paid Search
C014560,2021-08-19,45-54,GR,Private,WhatsApp,Direct
C014561,2022-02-27,25-34,VS,Private,Phone,Direct
C014562,2022-03-13,65+,TI,Private,Phone,Social Media
C014563,2022-09-25,25-34,TI,Private,Email,Dealer Referral
C014564,2021-05-12,25-34,TG,Fleet,Email,Partner
C014565,2020-01-25,45-54,AR,Private,Phone,Paid Search
C014566,2022-04-14,18-24,NE,Private,Email,Organic Search
C014567,2022-03-27,45-54,SG,Private,WhatsApp,Organic Search
C014568,2022-01-30,45-54,SG,Private,Phone,Paid Search
C014569,2022-02-22,45-54,GR,Business,Email,Organic Search
C014570,2023-11-17,25-34,TI,Private,Email,Organic Search
C014571,2022-05-27,25-34,BL,Business,WhatsApp,Dealer Referral
C014572,2020-08-12,35-44,GE,Private,Email,Organic Search
C014573,2023-12-30,18-24,GR,Private,Email,Partner
C014574,2022-07-11,25-34,BE,Private,Email,Direct
C014575,2021-11-09,55-64,BE,Private,Email,Organic Search
C014576,2023-10-10,65+,AG,Fleet,WhatsApp,Organic Search
C014577,2022-02-21,35-44,ZH,Business,Email,Organic Search
C014578,2022-04-29,65+,VD,Private,Phone,Social Media
C014579,2021-10-13,55-64,TG,Business,SMS,Paid Search
C014580,2022-01-29,35-44,ZH,Private,Email,Dealer Referral
C014581,2023-08-13,45-54,GE,Private,Email,Organic Search
C014582,2021-06-17,55-64,ZG,Private,SMS,Dealer Referral
C014583,2022-04-26,45-54,AG,Private,WhatsApp,Partner
C014584,2021-08-20,45-54,NE,Private,SMS,Dealer Referral
C014585,2025-05-01,25-34,VD,Private,Phone,Organic Search
C014586,2020-07-20,35-44,ZH,Private,Phone,Social Media
C014587,2022-01-13,65+,TI,Private,WhatsApp,Paid Search
C014588,2024-04-05,45-54,SG,Private,Email,Paid Search
C014589,2023-06-18,25-34,BE,Fleet,Phone,Direct
C014590,2020-06-10,55-64,AG,Private,WhatsApp,Organic Search
C014591,2024-10-08,35-44,AG,Private,Phone,Dealer Referral
C014592,2020-12-04,35-44,AG,Fleet,Email,Social Media
C014593,2020-08-17,25-34,TI,Business,Email,Direct
C014594,2022-11-20,25-34,SG,Private,Phone,Partner
C014595,2020-05-11,35-44,SG,Private,Email,Paid Search
C014596,2022-11-14,35-44,ZH,Private,Email,Partner
C014597,2020-08-20,25-34,BE,Private,WhatsApp,Paid Search
C014598,2021-09-08,65+,ZG,Private,Email,Organic Search
C014599,2019-11-27,55-64,AG,Business,Phone,Partner
C014600,2021-08-30,65+,LU,Private,Email,Dealer Referral
C014601,2020-06-18,55-64,BL,Private,Email,Direct
C014602,2022-09-26,45-54,VD,Private,Email,Dealer Referral
C014603,2022-01-16,25-34,VS,Private,Email,Direct
C014604,2020-06-19,35-44,LU,Private,Email,Dealer Referral
C014605,2024-01-21,25-34,LU,Business,Email,Social Media
C014606,2023-08-10,25-34,TI,Private,WhatsApp,Organic Search
C014607,2020-01-21,18-24,SG,Private,Phone,Organic Search
C014608,2024-02-22,45-54,BE,Private,WhatsApp,Organic Search
C014609,2020-09-27,35-44,GE,Private,WhatsApp,Organic Search
C014610,2021-05-24,25-34,AG,Private,Phone,Organic Search
C014611,2024-01-12,65+,VD,Business,Phone,Organic Search
C014612,2020-12-21,35-44,ZH,Private,Email,Organic Search
C014613,2022-08-08,25-34,BE,Fleet,Email,Paid Search
C014614,2021-03-11,45-54,BE,Private,Email,Organic Search
C014615,2022-12-15,25-34,ZG,Private,Email,Direct
C014616,2022-12-11,35-44,FR,Private,Phone,Direct
C014617,2022-01-09,45-54,GE,Private,WhatsApp,Social Media
C014618,2022-11-30,65+,GL,Private,WhatsApp,Paid Search
C014619,2022-02-21,35-44,JU,Private,WhatsApp,Social Media
C014620,2020-07-10,25-34,ZH,Private,Email,Paid Search
C014621,2023-10-24,25-34,VD,Business,WhatsApp,Paid Search
C014622,2021-01-17,45-54,ZH,Private,Phone,Direct
C014623,2020-12-02,35-44,ZG,Private,Email,Direct
C014624,2021-06-06,45-54,ZH,Private,WhatsApp,Dealer Referral
C014625,2021-03-01,35-44,SG,Private,Phone,Paid Search
C014626,2021-11-16,25-34,ZH,Private,WhatsApp,Paid Search
C014627,2021-01-05,45-54,GR,Private,Phone,Organic Search
C014628,2023-06-19,25-34,ZH,Private,Email,Social Media
C014629,2022-01-19,35-44,BS,Private,Email,Social Media
C014630,2021-07-12,55-64,ZH,Private,Phone,Direct
C014631,2021-02-27,65+,BE,Private,SMS,Direct
C014632,2023-05-05,25-34,GE,Fleet,Email,Social Media
C014633,2021-08-29,65+,SO,Business,WhatsApp,Partner
C014634,2022-08-14,45-54,TI,Private,Email,Paid Search
C014635,2021-01-22,25-34,JU,Business,Email,Dealer Referral
C014636,2020-06-16,25-34,VD,Business,Email,Direct
C014637,2023-05-20,45-54,LU,Business,Email,Organic Search
C014638,2021-09-20,45-54,BS,Private,Email,Direct
C014639,2022-01-20,35-44,SG,Private,Phone,Social Media
C014640,2024-02-22,45-54,ZH,Private,Phone,Social Media
C014641,2023-06-01,25-34,BL,Private,Email,Organic Search
C014642,2022-07-20,45-54,SG,Business,Email,Organic Search
C014643,2021-08-04,25-34,AG,Private,Phone,Dealer Referral
C014644,2025-03-05,45-54,GR,Private,Email,Organic Search
C014645,2022-10-21,25-34,SG,Private,Email,Dealer Referral
C014646,2020-03-10,55-64,AG,Private,Email,Dealer Referral
C014647,2020-12-15,25-34,BS,Business,SMS,Organic Search
C014648,2022-05-28,25-34,AG,Business,Email,Organic Search
C014649,2022-09-19,45-54,ZH,Private,Phone,Dealer Referral
C014650,2022-05-27,55-64,BE,Fleet,Phone,Social Media
C014651,2021-10-24,25-34,VD,Private,WhatsApp,Organic Search
C014652,2021-07-12,55-64,ZH,Private,WhatsApp,Dealer Referral
C014653,2024-09-01,55-64,ZH,Private,Email,Paid Search
C014654,2021-01-22,45-54,ZH,Private,Email,Organic Search
C014655,2021-02-04,65+,LU,Private,Phone,Partner
C014656,2023-10-27,35-44,VD,Private,Email,Paid Search
C014657,2024-04-27,35-44,BE,Private,WhatsApp,Organic Search
C014658,2021-04-13,45-54,AG,Private,WhatsApp,Dealer Referral
C014659,2021-04-22,35-44,ZH,Private,WhatsApp,Dealer Referral
C014660,2022-02-05,25-34,BS,Private,Phone,Organic Search
C014661,2022-01-01,45-54,GE,Business,WhatsApp,Direct
C014662,2022-12-08,35-44,LU,Private,SMS,Dealer Referral
C014663,2020-04-04,35-44,ZH,Private,Email,Organic Search
C014664,2021-03-12,45-54,ZH,Business,Email,Dealer Referral
C014665,2025-05-08,55-64,ZG,Private,Phone,Organic Search
C014666,2022-03-08,45-54,NE,Private,WhatsApp,Direct
C014667,2023-11-20,25-34,TI,Private,Phone,Paid Search
C014668,2021-11-27,25-34,SG,Business,WhatsApp,Social Media
C014669,2021-02-12,35-44,ZH,Private,Phone,Dealer Referral
C014670,2023-03-24,18-24,FR,Private,Email,Social Media
C014671,2023-12-23,45-54,GR,Private,Phone,Partner
C014672,2023-03-25,55-64,ZH,Private,Phone,Paid Search
C014673,2023-10-30,35-44,BS,Business,Email,Partner
C014674,2023-09-26,35-44,ZH,Private,Email,Dealer Referral
C014675,2023-06-16,35-44,SG,Private,WhatsApp,Paid Search
C014676,2020-10-09,45-54,TI,Business,Email,Dealer Referral
C014677,2020-09-16,35-44,GL,Business,SMS,Direct
C014678,2024-05-10,45-54,ZG,Private,WhatsApp,Partner
C014679,2019-12-05,65+,ZH,Private,Phone,Dealer Referral
C014680,2020-01-24,35-44,VS,Private,Email,Organic Search
C014681,2022-04-08,18-24,AG,Private,Email,Paid Search
C014682,2020-08-08,45-54,GE,Private,WhatsApp,Partner
C014683,2021-10-28,65+,AG,Private,Email,Dealer Referral
C014684,2020-10-15,65+,BS,Business,Phone,Dealer Referral
C014685,2021-06-06,55-64,BL,Private,Email,Paid Search
